801,안녕하세용! 그 혹시 잇잖아요 이제 고1 올라가는 03학생인데 국어 모의고사가 긴 글부분에서는 머리에 안들어와요 그래서 이해 되는 글 부분은 다 맞는데 뒤에 비문학 쯤 부터는 거의 다 틀려서 4~5등급 밖에 안나오는데 등급 올릴 수 있는 방법 혹시 있을까요? 그리고 인문계 가는데 국수영만 제대로 봐도 될까요? 그리고 수학 모의고사도 2등급 밖에 안나오는데 어떻게 1등급으로 올릴 수 있는지도 알려주세욧!!,안녕하세용! 그 혹시 잇잖아요 이제 고1 올라가는 03학생인데 국어 모의고사가 긴 글부분에서는 머리에 안들어와요 그래서 이해 되는 글 부분은 다 맞는데 뒤에 비문학 쯤 부터는 거의 다 틀려서 4~5등급 밖에 안나오는데 등급 올릴 수 있는 방법 혹시 있을까요? 그리고 인문계 가는데 국수영만 제대로 봐도 될까요? 그리고 수학 모의고사도 2등급 밖에 안나오는데 어떻게 1등급으로 올릴 수 있는지도 알려주세욧!!,"엇 우선 국어...는 제가 5등급도 안나와서... 도와드릴 방법이 없고요,
두 번째로 인문계 가는데 국영수를 제대로 해놓고 가면 시간이 진짜진짜 여유있을걸요...? 그렇게 되면 고등학교 올라가서는 국영수를 비율을 약간 줄이고 다른 과목들을 남들보단 더 많이 투자할 수 있을거예요!
세 번째로 수학...은 지금 2등급이면(만약 6모 이상이면) 잘하고 있는거예요ㅎㅎ 난이도 높은 문제집(블랙라벨 이나 일등급 수학 등)을 많이 풀면 문제를 푸는 알고리즘이 좋아질 것이고요, 4점 모음 문제집들을 빡세게 풀어도 될 것이고요!"
802,"내신 수학, 과학 문제집 커리 추천 부탁드립니당(´‘▽‘｀)♡","내신 수학, 과학 문제집 커리 추천 부탁드립니당","수학은 저같은 경우엔 기본정석 라이트쎈 → 쎈 → (일품) → 블랙라벨 → 실력정석 이렇게 했는데,
일반고라면 실력정석은 크게 필요 없을 듯 하고, 기본정석도 첨하기에 어렵다면 개념서 쉬운거 아시는걸 쓰면 돼요! 학기 시작하기 전에 라이트쎈이나 쎈 까지는 하고 들어가면 더 좋아요ㅎㅎ 혹시 모의고사도 들어간다면 자이스토리 같은것도 좋고요!
과학은 전 하이탑으로 개념공부하고, 수특, 자이스토리를 계속 풀었어요. 수특은 ebsi 들어가면 3년치?가 공짜로 나와있어요ㅎㅎ
주의할 점은 문제집을 우선적으로 하진 마시고 학교 수업 때 주는 문제나 부교재 등을 더 중요시해야할겁니다!"
803,제가 유독 과학만 점수를 잘 못 받아서요 ㅠㅠ 혹시 과학 공부 방법이나 팁 같은 거 없을까요 ㅠㅠㅠㅠㅠ??,제가 유독 과학만 점수를 잘 못 받아서요혹시 과학 공부 방법이나 팁 같은 거 없을까요,"늦어서 죄송해요ㅠㅠㅠ
일단 개념에 대해서 확실히 이해를 하는게 좋아요. 이해안되는 부분이 있으면 인터넷이나 전공서적을 찾아보면 좋고요ㅎㅎ 그 후엔 수능특강이나 자이스토리 등 수능문제들이 되게 좋아요! 특히 ebsi에 가면 수특이 3년치? 정도가 있으니 도움될겁니다!

과학에서 나오는 그래프나 수식 등을 암기하면 하기도 싫어지고 금방 까먹어요. 왜 그래야할까? 를 자주 고민하면 많이 늘겁니다!"
804,"과고에서 내신 공부 어떻게 하셨는지 궁금합니다(예를들어 문제집 종류라던가..)
제가 정보가 없어서..번거로우시겠지만 자세하게 부탁드려요..!",과고에서 내신 공부 어떻게 하셨는지 궁금합니다(예를들어 문제집 종류라던가제가 정보가 없어서..번거로우시겠지만 자세하게 부탁드려요,"우선 모든 내신 과목들은 선생님 프린트와 필기가 기본입니다! 학습지, 판서한 부분, 혹은 언급된 부분에서 대부분이 출제되기 때문이죠!

수학의 경우엔 저희학교는 정석, 블랙라벨, 기타 경시문제, 대학입시문제 등을 섞어서 만든 학습지를 이용해서 수업을 했고요! 시험에도 대부분 학습지에서 약간 응용하거나 비슷하게 나왔어요. 시험 치기 전 까지 학습지를 세번~네번 돌리고, 틀린거 복습하면 자동으로 실력이 늘고요!(문제 수가 많고 어려워서 이것 만으로도 시간 많이 걸려요) 혹시 여유가 있다면 정석도 두번~세번 돌리면 좋아요. 저는 첫학기엔 욕심나서 블랙라벨, 일등급 수학도 같이 돌렸는데, 그담부턴 힘들어서 점점 포기하게 되었고 정석만...(그리고 블라와 일등급은 step3만 푼다거나 그런 식으로...)
문제집: 1학년 땐 정석, 블랙라벨, 일등급수학 정도면 될거고요, 너무 버거울 것 같다 하면 정석 정도만 해요.

물리는 내신 중에서 가장 학습지의 비중이 적었던 과목인데요! 그냥 문제를 많이 푸는게 좋은거같아요. 문제집은 하이탑(은 기본으로. 물2의 HIGHTOP부분 빼고는 쭉쭉 풀 수준까지 많이 풀어야해요.), 수능특강(수능문제도 진짜좋아요), 최신물리(개념 약간과 문제들이 들어있어요), 퍼펙트물리(적분 들어간건 1학년땐 안 할거니 제외), 대학물리(물1 물2와 비슷한게 많아요. 겁먹지 마시길. Serway 저자, for scientist and engineer~~ 이렇게 되어있는거!) 등 등이 있어요. 다 살 필욘 없고, 만약 물리 학원을 다닌다면 여기 언급된 문제들 중 괜찮다 싶은 문제들이 학원 문제지에 다 있을거니 살 필요 없어요.

화학 생물은 일단 제일 중요한건 역시 선생님 수업이었고요, 쌤들이 문제 나눠주면 그것도 엄청 중요했어요. 특히 생물은 주제가 광범위하다보니 쌤이 가르쳐준 부분만 정확히 알면 돼요. 1학년 땐 전 주로 수능특강과 자이스토리로 공부를 했어요! 화1 화2 생1 생2였기 때문에 수능문제면 충분했죠.

지학은 저희는 수능과는 크게 연관없이 했기 때문에 수능문제들이 도움이 안됐어요. 그냥 수업 열심히 듣고 학습지 열심히 보고 쌤 말씀하시는거 열심히 필기하는 정도?

영어와 국어 등은 저는 1주일 정도 벼락치기...였습니다ㅎ 쌤들이 나눠준 학습지나, 국어의 경우 시를 배웠는데 수능 시 해석한걸 보면서 공부했어요."
805,희원님 포스트잇 사용하시나요?!!,희원님 포스트잇 사용하시나요,있으면 쓰고 없으면 안 써요! 지금은 없길래 안써요ㅎ
806,고1 선행 진도 어디까지 해야하죠,고1 선행 진도 어디까지 해야하죠,사실 많이 할 수록 좋습니다만 그래도 수(상) 정도는 보고 가면 좋죠! 자신이 배우게 될 과목이 어떤 흐름인지 알고 공부하는 것과 모르고 공부하는 것은 차이가 크답니다~
807,제가 과고 합격은 했는데 선행 제대로 된게 없는데 지금부터 하면 따라갈 수 있을까요?..,제가 과고 합격은 했는데 선행 제대로 된게 없는데 지금부터 하면 따라갈 수 있을까요,"제대로 라는건 조금은 하셨다는 거겠죠...? 사실 사람에 따라 다르긴 한데, 가능 할 겁니다! 심지어 1학년 1학기 때 선행빨로 성적이 엄청 낮았는데, 포기 안하고 계속 열심히 해서 2학기 때부터 성적 올라서 대학 잘 간 사람도 있어요!"
808,국어 문제집 추천 좀 해주세용,국어 문제집 추천 좀 해주세용,"앗 제가... 국어는 등급이 5,6이어서... 아는게 없어요ㅠ 죄송해요"
809,"저희 학년이 160명정도인데 전교 1,2등을 해야지 과고에 갈 수 있을까요?:( 제가 수과학쪽 상을 많이 못받아서 걱정되요 ","저희 학년이 160명정도인데 전교 1,2등을 해야지 과고에 갈 수 있을까요제가 수과학쪽 상을 많이 못받아서 걱정되요 ","1, 2등이면 다른 사람들보다 유리한건 맞죠! 그치만 성적은 A이냐 B이냐 등이 중요해요.(수학 과학) 나머진 연구나 대회같은걸 아직 시간이 남아있으니 많이해요ㅎㅎ(전 중2, 3 때 상이나 실험 등을 거의 다 만들었어요)"
810,과학고 가는 학생들은 보톤 어떤직업을 지망하고 있나요?,과학고 가는 학생들은 보톤 어떤직업을 지망하고 있나요?,"음 연구원 쪽으로 희망하기도 하고요, 의사 하려는 친구도 물론 있고요, 창업도 있고 학자나 교수도 있고 등등... 근데 생각보다 이런 직업 말고도 다양했던 것 같아요! 그치만 꿈은 대학가면서 많이 바뀌어요."
811,수학공식 중에 제일 좋아하는 공식과 그 이유는요?,수학공식 중에 제일 좋아하는 공식과 그 이유는요?,"흠... 사실 이런거 물어보면 수많은 사람들이 e^(i pi)+1=0이거를 많이하죠...! 저도 사실 저 식을 좋아하고 우연이지만 상당히 놀랍기도 했는데... 그냥 매 순간순간마다 모든 공식들이 놀랍고 재밌고 좋아요.
가장 간단한 예로는, 첨에 미적분을 배울 때! 단순한 아이디어인데 나는 생각못한다는 점이... 어떻게 이런 공식(?)들을 생각했을까 놀랍기도 하고 수학자들이 되게 존경스럽더라고요... 그러면서 수식이 아름다워보이고 좋고 그랬어요ㅎㅎ 앞으로도 계속 이렇게 되면 좋겠어요"
812,모의고사 4점 문제들을 못풀겠어요 .. 풀이를 보면서 풀면 이해는 되는데 어떻게 공부해야할까요.. ㅠㅠ,모의고사 4점 문제들을 못풀겠어요풀이를 보면서 풀면 이해는 되는데 어떻게 공부해야할까요,3점짜리들이 잘 풀린다면 4점문제들을 많이 풀어보면 될겁니다! 풀다보면 뭔가 느낌(?)같은게 조금씩 생겨요!!
813,심지어잘생기심.. ..,심지어잘생기심,에이 아닙니다~
814,과고에서 의대지망 할수 있나요?  그리고 과고에서 장래희망이 의사인 사람이 몇명정도 인가요?,과고에서 의대지망 할수 있나요그리고 과고에서 장래희망이 의사인 사람이 몇명정도 인가요?,"네 의대 지망 가능해요. 현실이 그렇게 좋지는 않다보니, 의사하려는 사람이 적진 않아요! 그치만 과고에서 의대를 가려면 수시로는 최상위권이 되어야 가능하고, 그 이외의 방법은 논술이나 정시 뿐이라 가는 사람이 적어요!(학교 커리큘럼이 100% 수시에 맞춰져있어서...)

그치만 과고에서 정말 뽑고 싶어하는 사람은 한국 과학의 미래를 이끌어갈 사람들이기에, 의대가기위해 과고를 지원한다면 안뽑아줄겁니다."
815,좋아하는아이돌있어유?,좋아하는아이돌있어유?,없어유~
816,혹시 키 여쭤봐도 될까요???뭔가 크실거 같아서ㅋㅋ!실례되ㄴ는 질문이라면 넘어가주세우ㅜㅡㅜㅠ,혹시 키 여쭤봐도 될까요뭔가 크실거 같아서실례되ㄴ는 질문이라면 넘어가주세우,엇 괜찮아요ㅋㅋㅋㅋㅋㅋ 175정도 됩니다!
817,어떻게 없을수가 있어유,어떻게 없을수가 있어유,"음 아이돌을 보면 분명 예쁘고 멋지긴 한데... 뭐... 너무 외모나 몸매 등만 부각시키는 것 같기도 하고, 시간 낭비같아서 관심을 안가졌던게 영향이 컸던 것 같아요! 그래도 노래를 상당히 잘부르거나 정말 춤을 잘 추면 가끔씩 정말 가끔씩 찾아보긴 해요."
818,부모님 직업 물어봐도 될까유? 실례라면 고구마를 세번 외쳐주세유,부모님 직업 물어봐도 될까유? 실례라면 고구마를 세번 외쳐주세유,"엌ㅋㅋㅋㅋㅋㅋ 괜찮습니다.
아버지는 목사님이고 어머닌 직업이 없다고 보면 될 것 같네요!"
819,"이제 곧 고등학교 입학하는데 성적이 망했어요 모의고사 책 하나 사서 3월달거만 풀어보는데 국어5 수학3 영어는 하나도 모르는거 밖에 없어서 안풀었고, 한국사나 과탐 사탐같은건 거의 9~10개 절반씩이나 틀려요 이제 10일조차도 안남았는데 어떻게 효율적으로 성적 올릴 수 있을까요","이제 곧 고등학교 입학하는데 성적이 망했어요 모의고사 책 하나 사서 3월달거만 풀어보는데 국어5 수학3 영어는 하나도 모르는거 밖에 없어서 안풀었고, 한국사나 과탐 사탐같은건 거의 9~10개 절반씩이나 틀려요 이제 10일조차도 안남았는데 어떻게 효율적으로 성적 올릴 수 있을까요","10일만에 갑자기 확 올리려고 생각하지는 마세요...ㅎ 서두르면 무조건 망해요. 침착하게 실현 가능한 계획부터 세워서 쉬운 문제집부터, 개념서부터 차근차근 올라가는게 좋아요. 그리고 하루 공부를 너무 무리하게 해도 3일만에 포기하게 될겁니다! 조금조금씩 공부시간 늘려가봐요!ㅎㅎ 파이팅해요!!~"
820,과학 공부를 했을 때 제 생각엔 개념 공부를 다 한 것 같아서 문제를 풀어보면 문제를 엄청 많이 틀려요 ㅠㅠㅠ 제 공부 방식이 잘못된 건가요 ㅠㅠㅠ? 이럴 땐 개념 공부를 더 해야 겠죠....?,과학 공부를 했을 때 제 생각엔 개념 공부를 다 한 것 같아서 문제를 풀어보면 문제를 엄청 많이 틀려요제 공부 방식이 잘못된 건가요이럴 땐 개념 공부를 더 해야 겠죠,"음 저도 그렇던데요...! 첨풀면 다 그래요... 개념을 이해하는거랑 알고 적용하는건 다르거든요!
첨엔 답지를 보더라도 문제를 풀면서 개념을 적용하는 방법을 익히면 좋을 것 같아요!"
821,"같기도 하고 아니 같기도 하고
이 책 중학생이 읽기 괜찮은 책인가용?
화학에 관심이 많긴한데ㅠㅠㅠ","같기도 하고 아니 같기도 하고
이 책 중학생이 읽기 괜찮은 책인가용?
화학에 관심이 많긴한데","흠 제가 화학쪽으론 책을 거의 안읽어서 첨들어봤네요! 찾아보니 재밌어보이긴 하는데ㅎㅎㅎ
일단 한번 보고 어렵다 싶으면 고딩때 다시 봐도 돼요! 중학생이면 책을 이것 저것 보면 좋답니다~"
822,하이탑 많이 어려운가요? 추천하는 대상 알려주세용,하이탑 많이 어려운가요? 추천하는 대상 알려주세용,"하이탑은 문제 수준보다는 내용 설명이 수능에 필요한 내용보다 깊고 많다는 점이 달라요! 그래서 보통 과고 준비하는 학생들이 쓰기도 하고, 과학고에서 부교재로 사용하기도 하고, 일반고는 논술준비나, 최상위권, 혹은 따로 깊게 공부할 필요성이 있을 때 사용해요.
그치만 과학쪽으로 나가실 거라면 한번 쭉 읽어보는 것도 좋아요ㅎㅎ"
823,"와진짜멋지다 공부열심히하는 모습도 너무너무 멋있고 그냥 마인드 자체가 너무 바른것같아요 희원님같은 분 처음 봄..ㄷㄷ 희원님 손톱만큼이라더 닮고싶네여;;;;;;;(´ ▽｀).。ｏ♪ 진짜 존경해요 해피한 대학라이프,,하세욤 홧팅 꽃길만 걸으세염~~~~~( ω )♥","와진짜멋지다 공부열심히하는 모습도 너무너무 멋있고 그냥 마인드 자체가 너무 바른것같아요 희원님같은 분 처음 봄희원님 손톱만큼이라더 닮고싶네여진짜 존경해요 해피한 대학라이프,,하세욤 홧팅 꽃길만 걸으세염",앗ㅋㅋㅋㅋㅋ 감사합니다...ㅎㅎ 질문자님도 꽃길만 걸으세요~~~
824,보통 몇시에 기상하고 취침하세요?,보통 몇시에 기상하고 취침하세요?,"전 무슨 일이 없다면 1시반 취침이고
기상은 최근 두 주 정도 7시 반 기상으로 맞췄습니다."
825,수학의 정석 껍질(?) 벗기고 사용하셨나요? 안벗기고 사용하셨나요?,수학의 정석 껍질벗기고 사용하셨나요? 안벗기고 사용하셨나요?,전 안 벗기고 사용했습니다!
826,과학고 입학을 앞두고 있는 신입생입니다. 과고 입시 준비를 하면서 선행은 어느정도 되어 있지만 학교생활을 하면서 학원 수업까지 병행할 수 있을까 걱정됩니다. 희원님처럼 독학으로 조기졸업을 하고 싶은데 내신준비는 어떻게 해야되는지 조언부탁드립니다.,과학고 입학을 앞두고 있는 신입생입니다. 과고 입시 준비를 하면서 선행은 어느정도 되어 있지만 학교생활을 하면서 학원 수업까지 병행할 수 있을까 걱정됩니다. 희원님처럼 독학으로 조기졸업을 하고 싶은데 내신준비는 어떻게 해야되는지 조언부탁드립니다.,"흠 보통 친구들이 한 방식을 설명드리자면
주말 학원 수업 -> 학교수업+학원숙제 ×n 이더라고요! 시간 분배를 정말정말 잘해서 공부만 하루종일 하면 학교수업 복습...도 할 수는 있을겁니다.

전 야자 중 1시간 반은 수학에, 나머지는 과학 복습에 투자했는데요! 대부분 노트정리와 관련 문제푸는 정도였어요. 가끔 궁금한 부분이 생기면 전공서적을 찾아보기도 했고요! 수학은 학교 학습지 시험 전 까지 4~5번 돌리고, 그걸 하는 시간 이외에 시간이 남으면 정석을 3~4번 돌리고, 그래도 남으면 블랙라벨을 풀고 이런 식이었어요. 과학은 노트정리하고, 수특이나 자이스토리 등의 수능 문제집들 풀고 지학의 경우엔 천체여서 천구 계속 그리는 연습을 했고요!

그리고 잠은 1시 이내에 자려고 최대한 노력했고, 아침에 최대한 활용하려 했어요.(이 부분은 2학년 가면서 흐트러쟜지만...)"
